id;Entity;Code;Year;Death_rate
DOM1970;Dominican Republic;DOM;1970;100.771965
DOM1971;Dominican Republic;DOM;1971;113.92188
DOM1972;Dominican Republic;DOM;1972;111.112015
DOM1973;Dominican Republic;DOM;1973;115.90973
DOM1974;Dominican Republic;DOM;1974;130.15167
DOM1975;Dominican Republic;DOM;1975;142.595
DOM1976;Dominican Republic;DOM;1976;146.78212
DOM1977;Dominican Republic;DOM;1977;144.14185
DOM1978;Dominican Republic;DOM;1978;138.41664
DOM1979;Dominican Republic;DOM;1979;170.10846
DOM1980;Dominican Republic;DOM;1980;169.89824
DOM1981;Dominican Republic;DOM;1981;195.33658
DOM1982;Dominican Republic;DOM;1982;190.14621
DOM1983;Dominican Republic;DOM;1983;224.96277
DOM1984;Dominican Republic;DOM;1984;251.77487
DOM1985;Dominican Republic;DOM;1985;252.02197
DOM1986;Dominican Republic;DOM;1986;191.74059
DOM1987;Dominican Republic;DOM;1987;196.61783
DOM1988;Dominican Republic;DOM;1988;195.91644
DOM1989;Dominican Republic;DOM;1989;193.0654
DOM1990;Dominican Republic;DOM;1990;178.9669
DOM1991;Dominican Republic;DOM;1991;170.41066
DOM1992;Dominican Republic;DOM;1992;155.42862
DOM1994;Dominican Republic;DOM;1994;154.91162
DOM1995;Dominican Republic;DOM;1995;159.3332
DOM1996;Dominican Republic;DOM;1996;164.085
DOM1997;Dominican Republic;DOM;1997;170.26373
DOM1998;Dominican Republic;DOM;1998;180.58783
DOM1999;Dominican Republic;DOM;1999;172.35373
DOM2000;Dominican Republic;DOM;2000;135.3624
DOM2001;Dominican Republic;DOM;2001;138.19969
DOM2002;Dominican Republic;DOM;2002;136.22649
DOM2003;Dominican Republic;DOM;2003;150.62376
DOM2004;Dominican Republic;DOM;2004;159.26753
DOM2005;Dominican Republic;DOM;2005;155.57599
DOM2006;Dominican Republic;DOM;2006;126.109726
DOM2007;Dominican Republic;DOM;2007;126.63742
DOM2008;Dominican Republic;DOM;2008;128.44446
DOM2009;Dominican Republic;DOM;2009;127.323814
DOM2010;Dominican Republic;DOM;2010;142.70337
DOM2011;Dominican Republic;DOM;2011;145.12502
DOM2012;Dominican Republic;DOM;2012;152.04195
DOM2013;Dominican Republic;DOM;2013;144.03993
DOM2014;Dominican Republic;DOM;2014;134.81049
DOM2015;Dominican Republic;DOM;2015;125.724655
DOM2016;Dominican Republic;DOM;2016;126.50275
DOM2017;Dominican Republic;DOM;2017;121.8079
DOM2018;Dominican Republic;DOM;2018;128.6926
ECU1966;Ecuador;ECU;1966;105.42775
ECU1967;Ecuador;ECU;1967;110.327255
ECU1968;Ecuador;ECU;1968;127.25602
ECU1969;Ecuador;ECU;1969;147.31992
ECU1970;Ecuador;ECU;1970;140.58081
ECU1971;Ecuador;ECU;1971;160.1118
ECU1972;Ecuador;ECU;1972;165.77026
ECU1973;Ecuador;ECU;1973;175.03415
ECU1974;Ecuador;ECU;1974;183.94551
ECU1975;Ecuador;ECU;1975;189.59067
ECU1977;Ecuador;ECU;1977;198.4692
ECU1978;Ecuador;ECU;1978;199.81494
ECU1979;Ecuador;ECU;1979;197.68915
ECU1980;Ecuador;ECU;1980;199.33098
ECU1981;Ecuador;ECU;1981;168.3506
ECU1982;Ecuador;ECU;1982;199.58377
ECU1983;Ecuador;ECU;1983;177.07674
ECU1984;Ecuador;ECU;1984;204.51555
ECU1985;Ecuador;ECU;1985;210.46315
ECU1986;Ecuador;ECU;1986;202.2537
ECU1987;Ecuador;ECU;1987;182.49266
ECU1988;Ecuador;ECU;1988;188.74991
ECU1989;Ecuador;ECU;1989;172.24478
ECU1990;Ecuador;ECU;1990;164.17834
ECU1991;Ecuador;ECU;1991;182.41707
ECU1992;Ecuador;ECU;1992;168.22762
ECU1993;Ecuador;ECU;1993;164.50328
ECU1994;Ecuador;ECU;1994;175.61005
ECU1995;Ecuador;ECU;1995;138.18456
ECU1996;Ecuador;ECU;1996;144.6423
ECU1997;Ecuador;ECU;1997;143.85085
ECU1998;Ecuador;ECU;1998;155.12625
ECU1999;Ecuador;ECU;1999;157.7338
ECU2000;Ecuador;ECU;2000;151.84665
ECU2001;Ecuador;ECU;2001;144.5497
ECU2002;Ecuador;ECU;2002;144.33179
ECU2003;Ecuador;ECU;2003;135.48927
ECU2004;Ecuador;ECU;2004;126.07738
ECU2005;Ecuador;ECU;2005;128.51773
ECU2006;Ecuador;ECU;2006;127.83986
ECU2007;Ecuador;ECU;2007;123.99479
ECU2008;Ecuador;ECU;2008;124.04325
ECU2009;Ecuador;ECU;2009;112.37742
ECU2010;Ecuador;ECU;2010;112.988464
ECU2011;Ecuador;ECU;2011;109.16169
ECU2012;Ecuador;ECU;2012;110.94924
ECU2013;Ecuador;ECU;2013;107.53527
ECU2014;Ecuador;ECU;2014;103.9668
ECU2015;Ecuador;ECU;2015;104.44651
ECU2016;Ecuador;ECU;2016;110.30145
ECU2017;Ecuador;ECU;2017;112.29959
ECU2018;Ecuador;ECU;2018;113.49277
ECU2019;Ecuador;ECU;2019;112.82131
ECU2020;Ecuador;ECU;2020;167.46765
ECU2021;Ecuador;ECU;2021;138.85449
EGY1965;Egypt;EGY;1965;259.16006
EGY1966;Egypt;EGY;1966;310.31778
EGY1967;Egypt;EGY;1967;301.06958
EGY1970;Egypt;EGY;1970;285.6741
EGY1971;Egypt;EGY;1971;255.51984
EGY1972;Egypt;EGY;1972;264.52744
EGY1973;Egypt;EGY;1973;263.5961
EGY1974;Egypt;EGY;1974;265.74808
EGY1975;Egypt;EGY;1975;316.07977
EGY1976;Egypt;EGY;1976;315.68384
EGY1977;Egypt;EGY;1977;294.19012
EGY1978;Egypt;EGY;1978;308.8988
EGY1979;Egypt;EGY;1979;291.7229
EGY1980;Egypt;EGY;1980;294.53632
EGY1987;Egypt;EGY;1987;463.11847
EGY1991;Egypt;EGY;1991;508.06305
EGY1992;Egypt;EGY;1992;488.0054
EGY2000;Egypt;EGY;2000;343.8625
EGY2001;Egypt;EGY;2001;370.43494
EGY2002;Egypt;EGY;2002;388.4109
EGY2003;Egypt;EGY;2003;398.87482
EGY2004;Egypt;EGY;2004;410.57364
EGY2005;Egypt;EGY;2005;415.0234
EGY2006;Egypt;EGY;2006;415.83582
EGY2007;Egypt;EGY;2007;408.6981
EGY2008;Egypt;EGY;2008;413.64447
EGY2009;Egypt;EGY;2009;420.17242
EGY2010;Egypt;EGY;2010;422.1846
EGY2011;Egypt;EGY;2011;402.42648
EGY2012;Egypt;EGY;2012;431.08328
EGY2013;Egypt;EGY;2013;375.15604
EGY2014;Egypt;EGY;2014;525.55804
EGY2015;Egypt;EGY;2015;456.01837
EGY2016;Egypt;EGY;2016;421.99384
EGY2017;Egypt;EGY;2017;422.62415
EGY2018;Egypt;EGY;2018;445.49695
EGY2019;Egypt;EGY;2019;459.27567
SLV1990;El Salvador;SLV;1990;175.06308
SLV1991;El Salvador;SLV;1991;162.97383
SLV1992;El Salvador;SLV;1992;189.94562
SLV1993;El Salvador;SLV;1993;187.76428
SLV1995;El Salvador;SLV;1995;168.81773
SLV1996;El Salvador;SLV;1996;186.91296
SLV1997;El Salvador;SLV;1997;113.91677
SLV1998;El Salvador;SLV;1998;119.95317
SLV1999;El Salvador;SLV;1999;151.23602
SLV2000;El Salvador;SLV;2000;154.4828
SLV2001;El Salvador;SLV;2001;147.80168
SLV2002;El Salvador;SLV;2002;136.93172
SLV2003;El Salvador;SLV;2003;137.79686
SLV2004;El Salvador;SLV;2004;130.76103
SLV2005;El Salvador;SLV;2005;128.42879
SLV2006;El Salvador;SLV;2006;127.23934
SLV2007;El Salvador;SLV;2007;115.76989
SLV2008;El Salvador;SLV;2008;118.56806
SLV2009;El Salvador;SLV;2009;118.0668
SLV2010;El Salvador;SLV;2010;116.83455
SLV2011;El Salvador;SLV;2011;115.87059
SLV2012;El Salvador;SLV;2012;101.47315
SLV2013;El Salvador;SLV;2013;96.00634
SLV2014;El Salvador;SLV;2014;97.9766
SLV2015;El Salvador;SLV;2015;144.93712
SLV2016;El Salvador;SLV;2016;120.03221
SLV2017;El Salvador;SLV;2017;149.79337
SLV2018;El Salvador;SLV;2018;116.26953
EST1981;Estonia;EST;1981;552.49976
EST1982;Estonia;EST;1982;532.7399
EST1985;Estonia;EST;1985;580.13324
EST1986;Estonia;EST;1986;534.3608
EST1987;Estonia;EST;1987;534.0184
EST1988;Estonia;EST;1988;528.72577
EST1989;Estonia;EST;1989;503.18994
EST1990;Estonia;EST;1990;520.03424
EST1991;Estonia;EST;1991;497.89667
EST1992;Estonia;EST;1992;510.92087
EST1993;Estonia;EST;1993;532.1113
EST1994;Estonia;EST;1994;546.3285
EST1995;Estonia;EST;1995;512.5388
EST1996;Estonia;EST;1996;466.8183
EST1997;Estonia;EST;1997;441.68048
EST1998;Estonia;EST;1998;463.96683
EST1999;Estonia;EST;1999;436.57117
EST2000;Estonia;EST;2000;418.51855
EST2001;Estonia;EST;2001;412.61246
EST2002;Estonia;EST;2002;411.14386
EST2003;Estonia;EST;2003;403.63034
EST2004;Estonia;EST;2004;377.1333
EST2005;Estonia;EST;2005;364.5939
EST2006;Estonia;EST;2006;356.51855
EST2007;Estonia;EST;2007;341.78543
EST2008;Estonia;EST;2008;332.69943
EST2009;Estonia;EST;2009;311.14386
EST2010;Estonia;EST;2010;299.7598
EST2011;Estonia;EST;2011;270.76248
EST2012;Estonia;EST;2012;266.76788
EST2013;Estonia;EST;2013;257.8074
EST2014;Estonia;EST;2014;249.62689
EST2015;Estonia;EST;2015;234.79692
EST2016;Estonia;EST;2016;228.69485
EST2017;Estonia;EST;2017;220.38667
EST2018;Estonia;EST;2018;214.42567
EST2019;Estonia;EST;2019;203.89206
EST2020;Estonia;EST;2020;200.67957
EST2021;Estonia;EST;2021;211.18497
EST2022;Estonia;EST;2022;198.76707
FJI1978;Fiji;FJI;1978;363.3933
FJI2001;Fiji;FJI;2001;712.7391
FJI2002;Fiji;FJI;2002;594.2188
FJI2003;Fiji;FJI;2003;588.29767
FJI2004;Fiji;FJI;2004;512.16254
FJI2005;Fiji;FJI;2005;546.7559
FJI2006;Fiji;FJI;2006;470.9208
FJI2007;Fiji;FJI;2007;419.18555
FJI2008;Fiji;FJI;2008;417.51755
FJI2009;Fiji;FJI;2009;506.37152
FJI2011;Fiji;FJI;2011;449.4886
FJI2012;Fiji;FJI;2012;409.63254
FIN1952;Finland;FIN;1952;525.4051
FIN1953;Finland;FIN;1953;527.36053
FIN1954;Finland;FIN;1954;514.76074
FIN1955;Finland;FIN;1955;541.1066
FIN1956;Finland;FIN;1956;520.6742
FIN1957;Finland;FIN;1957;494.58725
FIN1958;Finland;FIN;1958;511.00793
FIN1959;Finland;FIN;1959;503.17346
FIN1960;Finland;FIN;1960;515.35156
FIN1961;Finland;FIN;1961;523.49335
FIN1962;Finland;FIN;1962;569.44824
FIN1963;Finland;FIN;1963;560.43365
FIN1964;Finland;FIN;1964;559.2504
FIN1965;Finland;FIN;1965;575.2699
FIN1966;Finland;FIN;1966;566.13544
FIN1967;Finland;FIN;1967;554.01697
FIN1968;Finland;FIN;1968;561.18744
FIN1969;Finland;FIN;1969;553.4377
FIN1970;Finland;FIN;1970;516.73517
FIN1971;Finland;FIN;1971;518.3274
FIN1972;Finland;FIN;1972;489.1439
FIN1973;Finland;FIN;1973;468.49908
FIN1974;Finland;FIN;1974;472.5394
FIN1975;Finland;FIN;1975;441.62097
FIN1976;Finland;FIN;1976;444.05008
FIN1977;Finland;FIN;1977;422.06226
FIN1978;Finland;FIN;1978;411.79883
FIN1979;Finland;FIN;1979;397.00348
FIN1980;Finland;FIN;1980;381.9822
FIN1981;Finland;FIN;1981;385.26666
FIN1982;Finland;FIN;1982;362.6541
FIN1983;Finland;FIN;1983;357.04367
FIN1984;Finland;FIN;1984;348.90573
FIN1985;Finland;FIN;1985;361.42557
FIN1986;Finland;FIN;1986;343.8016
FIN1987;Finland;FIN;1987;332.80426
FIN1988;Finland;FIN;1988;324.45938
FIN1989;Finland;FIN;1989;312.85645
FIN1990;Finland;FIN;1990;309.6336
FIN1991;Finland;FIN;1991;298.41998
FIN1992;Finland;FIN;1992;291.19748
FIN1993;Finland;FIN;1993;287.4686
FIN1994;Finland;FIN;1994;262.12457
FIN1995;Finland;FIN;1995;263.389
FIN1996;Finland;FIN;1996;242.86368
FIN1997;Finland;FIN;1997;233.1649
FIN1998;Finland;FIN;1998;227.74014
FIN1999;Finland;FIN;1999;221.61002
FIN2000;Finland;FIN;2000;216.72484
FIN2001;Finland;FIN;2001;204.01494
FIN2002;Finland;FIN;2002;202.93417
FIN2003;Finland;FIN;2003;195.67595
FIN2004;Finland;FIN;2004;183.5047
FIN2005;Finland;FIN;2005;177.1626
FIN2006;Finland;FIN;2006;172.63411
FIN2007;Finland;FIN;2007;169.939
FIN2008;Finland;FIN;2008;164.55388
FIN2009;Finland;FIN;2009;160.57681
FIN2010;Finland;FIN;2010;156.82567
FIN2011;Finland;FIN;2011;149.4482
FIN2012;Finland;FIN;2012;145.75644
FIN2013;Finland;FIN;2013;137.10394
FIN2014;Finland;FIN;2014;133.01434
FIN2015;Finland;FIN;2015;128.76431
FIN2016;Finland;FIN;2016;127.27719
FIN2017;Finland;FIN;2017;121.44699
FIN2018;Finland;FIN;2018;117.55106
FIN2019;Finland;FIN;2019;111.606544
FIN2020;Finland;FIN;2020;111.13455
FIN2021;Finland;FIN;2021;109.57672
FRA1950;France;FRA;1950;319.75244
FRA1951;France;FRA;1951;315.1511
FRA1952;France;FRA;1952;312.97928
FRA1953;France;FRA;1953;326.3665
FRA1954;France;FRA;1954;309.21405
FRA1955;France;FRA;1955;309.2842
FRA1956;France;FRA;1956;320.85703
FRA1957;France;FRA;1957;297.79932
FRA1958;France;FRA;1958;291.11563
FRA1959;France;FRA;1959;287.14233
FRA1960;France;FRA;1960;288.52542
FRA1961;France;FRA;1961;276.3049
FRA1962;France;FRA;1962;293.80392
FRA1963;France;FRA;1963;293.88428
FRA1964;France;FRA;1964;268.37103
FRA1965;France;FRA;1965;274.3391
FRA1966;France;FRA;1966;263.3721
FRA1967;France;FRA;1967;265.36475
FRA1968;France;FRA;1968;276.77756
FRA1969;France;FRA;1969;269.39804
FRA1970;France;FRA;1970;257.9462
FRA1971;France;FRA;1971;262.95303
FRA1972;France;FRA;1972;257.1514
FRA1973;France;FRA;1973;253.88924
FRA1974;France;FRA;1974;252.60643
FRA1975;France;FRA;1975;254.16003
FRA1976;France;FRA;1976;244.79895
FRA1977;France;FRA;1977;227.37428
FRA1978;France;FRA;1978;227.16093
FRA1979;France;FRA;1979;221.55974
FRA1980;France;FRA;1980;219.71951
FRA1981;France;FRA;1981;212.83838
FRA1982;France;FRA;1982;205.32565
FRA1983;France;FRA;1983;204.51428
FRA1984;France;FRA;1984;195.35835
FRA1985;France;FRA;1985;197.04294
FRA1986;France;FRA;1986;196.64836
FRA1987;France;FRA;1987;175.9396
FRA1988;France;FRA;1988;166.75438
FRA1989;France;FRA;1989;159.75732
FRA1990;France;FRA;1990;152.611
FRA1991;France;FRA;1991;151.19699
FRA1992;France;FRA;1992;144.75856
FRA1993;France;FRA;1993;143.61368
FRA1994;France;FRA;1994;135.35071
FRA1995;France;FRA;1995;135.17442
FRA1996;France;FRA;1996;134.31783
FRA1997;France;FRA;1997;129.9147
FRA1998;France;FRA;1998;131.87296
FRA1999;France;FRA;1999;128.27147
FRA2000;France;FRA;2000;123.24474
FRA2001;France;FRA;2001;120.396965
FRA2002;France;FRA;2002;117.754364
FRA2003;France;FRA;2003;117.48878
FRA2004;France;FRA;2004;106.60366
FRA2005;France;FRA;2005;104.80716
FRA2006;France;FRA;2006;97.508545
FRA2007;France;FRA;2007;93.52184
FRA2008;France;FRA;2008;91.38275
FRA2009;France;FRA;2009;87.338234
FRA2010;France;FRA;2010;83.51001
FRA2011;France;FRA;2011;78.52397
FRA2012;France;FRA;2012;77.15069
FRA2013;France;FRA;2013;74.093636
FRA2014;France;FRA;2014;70.93563
FRA2015;France;FRA;2015;71.84106
FRA2016;France;FRA;2016;69.30401
FRA2017;France;FRA;2017;68.016174
FRA2018;France;FRA;2018;66.98589
FRA2019;France;FRA;2019;63.408577
FRA2020;France;FRA;2020;61.39927
GUF1968;French Guiana;GUF;1968;250.22662
GUF1969;French Guiana;GUF;1969;194.9693
GUF1970;French Guiana;GUF;1970;221.53569
GUF1971;French Guiana;GUF;1971;232.8506
GUF1972;French Guiana;GUF;1972;289.36795
GUF1973;French Guiana;GUF;1973;341.8486
GUF1974;French Guiana;GUF;1974;286.91672
GUF1975;French Guiana;GUF;1975;274.49918
GUF1976;French Guiana;GUF;1976;408.66904
GUF1977;French Guiana;GUF;1977;367.47925
GUF1978;French Guiana;GUF;1978;354.30435
GUF1979;French Guiana;GUF;1979;308.61728
GUF2001;French Guiana;GUF;2001;141.00256
GUF2002;French Guiana;GUF;2002;162.16183
GUF2003;French Guiana;GUF;2003;169.10321
GUF2004;French Guiana;GUF;2004;125.06635
GUF2005;French Guiana;GUF;2005;143.75662
GUF2006;French Guiana;GUF;2006;113.95146
GUF2007;French Guiana;GUF;2007;114.20348
GUF2008;French Guiana;GUF;2008;128.53722
GUF2009;French Guiana;GUF;2009;105.16384
GUF2010;French Guiana;GUF;2010;101.55939
GUF2011;French Guiana;GUF;2011;84.60175
GUF2012;French Guiana;GUF;2012;101.658966
GUF2013;French Guiana;GUF;2013;89.23487
GUF2014;French Guiana;GUF;2014;96.01704
GUF2015;French Guiana;GUF;2015;118.68703
GUF2016;French Guiana;GUF;2016;123.292656
GEO1981;Georgia;GEO;1981;501.84167
GEO1982;Georgia;GEO;1982;493.44162
GEO1985;Georgia;GEO;1985;516.7116
GEO1986;Georgia;GEO;1986;506.59308
GEO1987;Georgia;GEO;1987;502.402
GEO1988;Georgia;GEO;1988;506.6611
GEO1989;Georgia;GEO;1989;489.59818
GEO1990;Georgia;GEO;1990;471.55045
GEO1991;Georgia;GEO;1991;486.23328
GEO1992;Georgia;GEO;1992;515.0074
GEO1994;Georgia;GEO;1994;400.77087
GEO1995;Georgia;GEO;1995;472.94272
GEO1996;Georgia;GEO;1996;421.42953
GEO1997;Georgia;GEO;1997;465.5882
GEO1998;Georgia;GEO;1998;486.51987
GEO1999;Georgia;GEO;1999;495.91217
GEO2000;Georgia;GEO;2000;508.78705
GEO2001;Georgia;GEO;2001;480.57352
GEO2004;Georgia;GEO;2004;515.55206
GEO2005;Georgia;GEO;2005;435.14157
GEO2006;Georgia;GEO;2006;425.71997
GEO2007;Georgia;GEO;2007;403.2449
GEO2009;Georgia;GEO;2009;361.98102
GEO2010;Georgia;GEO;2010;188.34387
GEO2011;Georgia;GEO;2011;222.69722
GEO2012;Georgia;GEO;2012;244.17152
GEO2013;Georgia;GEO;2013;223.99146
GEO2014;Georgia;GEO;2014;292.80533
GEO2015;Georgia;GEO;2015;308.6975
GEO2016;Georgia;GEO;2016;265.23315
GEO2017;Georgia;GEO;2017;292.37363
GEO2018;Georgia;GEO;2018;317.1119
GEO2019;Georgia;GEO;2019;315.5584
GEO2020;Georgia;GEO;2020;321.16718
GEO2021;Georgia;GEO;2021;325.75684
DEU1990;Germany;DEU;1990;295.7496
DEU1991;Germany;DEU;1991;287.94376
DEU1992;Germany;DEU;1992;272.89386
DEU1993;Germany;DEU;1993;271.24405
DEU1994;Germany;DEU;1994;260.52716
DEU1995;Germany;DEU;1995;254.40712
DEU1996;Germany;DEU;1996;247.93874
DEU1997;Germany;DEU;1997;239.5175
DEU1998;Germany;DEU;1998;234.27487
DEU1999;Germany;DEU;1999;226.69191
DEU2000;Germany;DEU;2000;215.06265
DEU2001;Germany;DEU;2001;209.78607
DEU2002;Germany;DEU;2002;209.12198
DEU2003;Germany;DEU;2003;209.81192
DEU2004;Germany;DEU;2004;192.4521
DEU2005;Germany;DEU;2005;185.7733
DEU2006;Germany;DEU;2006;175.27658
DEU2007;Germany;DEU;2007;169.63908
DEU2008;Germany;DEU;2008;163.34212
DEU2009;Germany;DEU;2009;158.88637
DEU2010;Germany;DEU;2010;152.61641
DEU2011;Germany;DEU;2011;143.6206
DEU2012;Germany;DEU;2012;142.56642
DEU2013;Germany;DEU;2013;145.48692
DEU2014;Germany;DEU;2014;135.62076
DEU2015;Germany;DEU;2015;139.02193
DEU2016;Germany;DEU;2016;129.45697
DEU2017;Germany;DEU;2017;128.4568
DEU2018;Germany;DEU;2018;127.02289
DEU2019;Germany;DEU;2019;119.028015
DEU2020;Germany;DEU;2020;118.52573
GRC1961;Greece;GRC;1961;206.57112
GRC1962;Greece;GRC;1962;220.318
GRC1963;Greece;GRC;1963;224.80438
GRC1964;Greece;GRC;1964;226.1632
GRC1965;Greece;GRC;1965;232.54855
GRC1966;Greece;GRC;1966;225.95879
GRC1967;Greece;GRC;1967;242.56653
GRC1968;Greece;GRC;1968;246.864
GRC1969;Greece;GRC;1969;249.39804
GRC1970;Greece;GRC;1970;226.87756
GRC1971;Greece;GRC;1971;236.45543
GRC1972;Greece;GRC;1972;239.54056
GRC1973;Greece;GRC;1973;242.04848
GRC1974;Greece;GRC;1974;238.30664
GRC1975;Greece;GRC;1975;244.29837
GRC1976;Greece;GRC;1976;250.19345
GRC1977;Greece;GRC;1977;253.63863
GRC1978;Greece;GRC;1978;248.89008
GRC1979;Greece;GRC;1979;258.93204
GRC1980;Greece;GRC;1980;270.6086
GRC1981;Greece;GRC;1981;262.09192
GRC1982;Greece;GRC;1982;262.23798
GRC1983;Greece;GRC;1983;271.96994
GRC1984;Greece;GRC;1984;261.603
GRC1985;Greece;GRC;1985;281.05872
GRC1986;Greece;GRC;1986;280.91324
GRC1987;Greece;GRC;1987;290.01562
GRC1988;Greece;GRC;1988;280.53412
GRC1989;Greece;GRC;1989;276.37332
GRC1990;Greece;GRC;1990;275.82013
GRC1991;Greece;GRC;1991;271.32523
GRC1992;Greece;GRC;1992;261.9521
GRC1993;Greece;GRC;1993;251.75992
GRC1994;Greece;GRC;1994;258.38913
GRC1995;Greece;GRC;1995;261.97885
GRC1996;Greece;GRC;1996;259.76926
GRC1997;Greece;GRC;1997;254.23569
GRC1998;Greece;GRC;1998;257.67957
GRC1999;Greece;GRC;1999;250.7349
GRC2000;Greece;GRC;2000;248.34215
GRC2001;Greece;GRC;2001;241.73756
GRC2002;Greece;GRC;2002;237.50545
GRC2003;Greece;GRC;2003;238.32616
GRC2004;Greece;GRC;2004;229.08528
GRC2005;Greece;GRC;2005;214.1032
GRC2006;Greece;GRC;2006;207.37254
GRC2007;Greece;GRC;2007;200.5237
GRC2008;Greece;GRC;2008;189.0351
GRC2009;Greece;GRC;2009;179.13646
GRC2010;Greece;GRC;2010;167.68398
GRC2011;Greece;GRC;2011;161.46231
GRC2012;Greece;GRC;2012;160.4481
GRC2013;Greece;GRC;2013;146.49432
GRC2014;Greece;GRC;2014;138.75427
GRC2015;Greece;GRC;2015;138.75545
GRC2016;Greece;GRC;2016;130.12901
GRC2017;Greece;GRC;2017;133.82706
GRC2018;Greece;GRC;2018;124.91584
GRC2019;Greece;GRC;2019;122.66516
GRC2020;Greece;GRC;2020;122.889305
GRD1985;Grenada;GRD;1985;475.8661
GRD1988;Grenada;GRD;1988;312.84134
GRD1989;Grenada;GRD;1989;337.10147
GRD1990;Grenada;GRD;1990;375.51263
GRD1991;Grenada;GRD;1991;335.0484
GRD1992;Grenada;GRD;1992;299.4382
GRD1993;Grenada;GRD;1993;332.6112
GRD1994;Grenada;GRD;1994;378.66855
GRD1995;Grenada;GRD;1995;344.52817
GRD1996;Grenada;GRD;1996;263.68777
GRD2001;Grenada;GRD;2001;219.96877
GRD2002;Grenada;GRD;2002;320.328
GRD2003;Grenada;GRD;2003;275.9295
GRD2004;Grenada;GRD;2004;313.01166
GRD2005;Grenada;GRD;2005;295.19193
GRD2006;Grenada;GRD;2006;253.4843
GRD2007;Grenada;GRD;2007;220.62918
GRD2008;Grenada;GRD;2008;267.77316
GRD2009;Grenada;GRD;2009;226.7567
GRD2010;Grenada;GRD;2010;232.84807
GRD2011;Grenada;GRD;2011;210.97194
GRD2012;Grenada;GRD;2012;217.86699
GRD2013;Grenada;GRD;2013;213.24658
GRD2014;Grenada;GRD;2014;266.5566
GRD2015;Grenada;GRD;2015;201.32646
GRD2016;Grenada;GRD;2016;232.91269
GRD2017;Grenada;GRD;2017;210.1432
GRD2018;Grenada;GRD;2018;231.63466
GRD2019;Grenada;GRD;2019;223.70921
GRD2020;Grenada;GRD;2020;277.60062
GRD2021;Grenada;GRD;2021;288.18198
GLP1974;Guadeloupe;GLP;1974;267.10147
GLP1981;Guadeloupe;GLP;1981;231.1337
GLP2000;Guadeloupe;GLP;2000;136.50023
GLP2001;Guadeloupe;GLP;2001;131.15324
GLP2002;Guadeloupe;GLP;2002;139.93745
GLP2003;Guadeloupe;GLP;2003;126.091156
GLP2004;Guadeloupe;GLP;2004;136.50981
GLP2005;Guadeloupe;GLP;2005;131.17624
GLP2006;Guadeloupe;GLP;2006;123.08908
GLP2007;Guadeloupe;GLP;2007;107.34674
GLP2008;Guadeloupe;GLP;2008;104.56326
GLP2009;Guadeloupe;GLP;2009;111.96
GLP2010;Guadeloupe;GLP;2010;100.163574
GLP2011;Guadeloupe;GLP;2011;89.10082
GLP2012;Guadeloupe;GLP;2012;82.7844
GLP2013;Guadeloupe;GLP;2013;82.05825
GLP2014;Guadeloupe;GLP;2014;86.86966
GLP2015;Guadeloupe;GLP;2015;69.13228
GLP2016;Guadeloupe;GLP;2016;78.17304
GTM1963;Guatemala;GTM;1963;170.92368
GTM1964;Guatemala;GTM;1964;177.25351
GTM1965;Guatemala;GTM;1965;118.79217
GTM1966;Guatemala;GTM;1966;134.7948
GTM1967;Guatemala;GTM;1967;123.32773
GTM1968;Guatemala;GTM;1968;134.85732
GTM1969;Guatemala;GTM;1969;117.979385
GTM1970;Guatemala;GTM;1970;133.46228
GTM1971;Guatemala;GTM;1971;117.35002
GTM1974;Guatemala;GTM;1974;115.822556
GTM1975;Guatemala;GTM;1975;128.32224
GTM1976;Guatemala;GTM;1976;116.770454
GTM1977;Guatemala;GTM;1977;114.59956
GTM1978;Guatemala;GTM;1978;131.21564
GTM1979;Guatemala;GTM;1979;137.82692
GTM1980;Guatemala;GTM;1980;128.77698
GTM1981;Guatemala;GTM;1981;140.28012
GTM1984;Guatemala;GTM;1984;149.03908
GTM1986;Guatemala;GTM;1986;132.24927
GTM1987;Guatemala;GTM;1987;128.70676
GTM1988;Guatemala;GTM;1988;136.31992
GTM1989;Guatemala;GTM;1989;132.39447
GTM1990;Guatemala;GTM;1990;140.52219
GTM1991;Guatemala;GTM;1991;142.41783
GTM1992;Guatemala;GTM;1992;150.13629
GTM1993;Guatemala;GTM;1993;158.60147
GTM1994;Guatemala;GTM;1994;177.95993
GTM1995;Guatemala;GTM;1995;172.93703
GTM1996;Guatemala;GTM;1996;156.56097
GTM1997;Guatemala;GTM;1997;159.82338
GTM1998;Guatemala;GTM;1998;174.79984
GTM1999;Guatemala;GTM;1999;157.98727
GTM2000;Guatemala;GTM;2000;132.72223
GTM2001;Guatemala;GTM;2001;129.5208
GTM2002;Guatemala;GTM;2002;119.49749
GTM2003;Guatemala;GTM;2003;152.3809
GTM2004;Guatemala;GTM;2004;125.31807
GTM2005;Guatemala;GTM;2005;134.28586
GTM2006;Guatemala;GTM;2006;142.72949
GTM2007;Guatemala;GTM;2007;148.06018
GTM2008;Guatemala;GTM;2008;139.14426
GTM2009;Guatemala;GTM;2009;123.1029
GTM2010;Guatemala;GTM;2010;127.315865
GTM2011;Guatemala;GTM;2011;132.25389
GTM2012;Guatemala;GTM;2012;132.26907
GTM2013;Guatemala;GTM;2013;132.40915
GTM2014;Guatemala;GTM;2014;134.76042
