Code;Year;Age_death;id
URY;2009;146.86967;URY_2009
URY;2010;151.77582;URY_2010
URY;2012;141.84737;URY_2012
URY;2013;133.36638;URY_2013
URY;2014;127.17292;URY_2014
URY;2015;133.26936;URY_2015
URY;2016;132.5821;URY_2016
URY;2017;123.697075;URY_2017
URY;2018;120.95905;URY_2018
URY;2019;116.10632;URY_2019
URY;2020;106.46751;URY_2020
UZB;1981;427.49948;UZB_1981
UZB;1982;444.64856;UZB_1982
UZB;1985;447.44305;UZB_1985
UZB;1986;434.04773;UZB_1986
UZB;1987;430.65952;UZB_1987
UZB;1988;457.0909;UZB_1988
UZB;1989;449.84366;UZB_1989
UZB;1990;452.51248;UZB_1990
UZB;1991;480.50836;UZB_1991
UZB;1992;505.5781;UZB_1992
UZB;1993;558.98517;UZB_1993
UZB;1994;595.4329;UZB_1994
UZB;1995;587.1021;UZB_1995
UZB;1996;581.9719;UZB_1996
UZB;1997;550.1595;UZB_1997
UZB;1998;587.0876;UZB_1998
UZB;1999;543.78925;UZB_1999
UZB;2000;578.819;UZB_2000
UZB;2001;562.49927;UZB_2001
UZB;2002;580.9394;UZB_2002
UZB;2003;560.19635;UZB_2003
UZB;2004;528.3416;UZB_2004
UZB;2005;568.2264;UZB_2005
UZB;2009;513.3439;UZB_2009
UZB;2010;529.81573;UZB_2010
UZB;2011;536.1273;UZB_2011
UZB;2012;528.57666;UZB_2012
UZB;2013;507.85742;UZB_2013
UZB;2014;506.98273;UZB_2014
UZB;2015;487.6102;UZB_2015
UZB;2016;484.2495;UZB_2016
UZB;2017;483.45926;UZB_2017
UZB;2018;456.01877;UZB_2018
UZB;2019;441.96405;UZB_2019
VEN;1955;220.51321;VEN_1955
VEN;1956;233.86784;VEN_1956
VEN;1957;241.36119;VEN_1957
VEN;1958;239.57635;VEN_1958
VEN;1959;244.75569;VEN_1959
VEN;1960;238.46555;VEN_1960
VEN;1961;232.88805;VEN_1961
VEN;1962;239.82538;VEN_1962
VEN;1963;245.61946;VEN_1963
VEN;1964;251.63261;VEN_1964
VEN;1965;250.58118;VEN_1965
VEN;1966;249.61572;VEN_1966
VEN;1967;263.10034;VEN_1967
VEN;1968;286.15848;VEN_1968
VEN;1969;285.36688;VEN_1969
VEN;1970;271.92053;VEN_1970
VEN;1971;265.73242;VEN_1971
VEN;1972;277.04257;VEN_1972
VEN;1973;272.77307;VEN_1973
VEN;1974;281.9253;VEN_1974
VEN;1975;291.65042;VEN_1975
VEN;1976;304.0038;VEN_1976
VEN;1977;294.18048;VEN_1977
VEN;1978;299.33224;VEN_1978
VEN;1979;281.30106;VEN_1979
VEN;1980;292.81915;VEN_1980
VEN;1981;281.18713;VEN_1981
VEN;1982;284.76086;VEN_1982
VEN;1983;317.93726;VEN_1983
VEN;1985;253.39572;VEN_1985
VEN;1986;237.62524;VEN_1986
VEN;1987;259.34503;VEN_1987
VEN;1988;262.46536;VEN_1988
VEN;1989;250.11455;VEN_1989
VEN;1990;316.0102;VEN_1990
VEN;1992;315.00735;VEN_1992
VEN;1993;304.55466;VEN_1993
VEN;1994;308.47415;VEN_1994
VEN;1996;264.6826;VEN_1996
VEN;1997;247.59302;VEN_1997
VEN;1998;243.20886;VEN_1998
VEN;1999;240.75316;VEN_1999
VEN;2000;231.7668;VEN_2000
VEN;2001;233.36794;VEN_2001
VEN;2002;216.02838;VEN_2002
VEN;2003;227.60887;VEN_2003
VEN;2004;215.55257;VEN_2004
VEN;2005;210.79869;VEN_2005
VEN;2006;209.23705;VEN_2006
VEN;2007;206.16945;VEN_2007
VEN;2008;210.36505;VEN_2008
VEN;2009;203.0272;VEN_2009
VEN;2010;208.44048;VEN_2010
VEN;2011;209.00166;VEN_2011
VEN;2012;201.83017;VEN_2012
VEN;2013;196.01802;VEN_2013
VEN;2014;212.63083;VEN_2014
VEN;2015;208.01509;VEN_2015
VEN;2016;224.29936;VEN_2016
